N,alpha_1,alpha_2,alpha_3,alpha_5,alpha_6,alpha_7,r,sigma_r,sigma_t,x0_1,x0_2,x0_3,x0_5,x0_6,x0_7,y0_1,y0_2,y0_3,y0_5,y0_6,y0_7
357.1716,3.7414174,3.7421877,3.7479231,3.6913428,3.707328,3.7202547,76.836555,0.046111546,0.4393372,79.31907,79.74979,79.775406,83.934715,83.88432,83.07159,135.68538,135.23541,135.20949,136.1961,136.05838,135.81317
357.36566,3.7395816,3.740127,3.749182,3.738967,3.7067792,3.7013206,76.823906,0.039742954,0.49538928,79.37827,79.83477,79.77458,80.91919,83.64257,84.32127,135.61945,135.16017,135.18346,135.45146,135.96161,136.28801
360.8575,3.7421796,3.746641,3.757758,3.7253828,3.7433763,3.7272563,76.906006,0.03635024,0.52259654,79.49983,79.76274,79.726746,82.74881,82.22389,83.09118,135.62234,135.31947,135.27968,136.04082,135.60056,135.90758
357.30118,3.7422469,3.7530386,3.748078,3.750885,3.7698402,3.7071853,76.83797,0.043801613,0.42212754,79.322876,79.19108,79.897095,79.65905,79.232254,83.54649,135.70628,135.53764,135.19678,135.09396,134.52953,136.00665
358.4834,3.7436173,3.746308,3.751802,3.6965282,3.7691746,3.714714,76.84656,0.04020035,0.48010278,79.348114,79.42525,79.81672,84.56012,79.61476,83.662285,135.69754,135.40797,135.21552,136.41911,134.6883,136.07529
356.77734,3.7386568,3.7389505,3.7468483,3.7210689,3.717408,3.7209296,76.87993,0.04178221,0.444036,79.56796,79.824135,79.79916,82.1155,83.04595,82.68314,135.50633,135.23752,135.24733,135.79938,135.83563,135.7325
360.1078,3.74255,3.7478771,3.7556438,3.7794993,3.7480426,3.715923,76.90685,0.04164865,0.45201018,79.42623,79.762314,79.78207,78.26478,81.55064,83.85213,135.66316,135.26918,135.29466,134.70172,135.44841,136.19771
358.64047,3.7416835,3.7404034,3.751416,3.734118,3.7500885,3.7170138,76.8891,0.04367605,0.559013,79.285095,79.91047,79.86182,81.2703,80.99369,83.21059,135.81038,135.20824,135.23329,135.60266,135.21094,135.9548
358.647,3.739403,3.747659,3.7527285,3.7222254,3.7169187,3.7198112,76.84561,0.03604134,0.45937085,79.38534,79.612015,79.7808,82.81723,83.73964,83.19976,135.6123,135.32268,135.21373,135.93478,136.03835,135.89761
359.52975,3.7421472,3.7482536,3.75347,3.7477717,3.7251477,3.7169945,76.88933,0.03675277,0.46333346,79.32619,79.620705,79.79755,80.94819,83.13677,83.63701,135.74464,135.36505,135.25774,135.4942,135.87965,136.08812
358.0081,3.7431502,3.7411962,3.749333,3.7308388,3.7543447,3.7159357,76.871864,0.039530165,0.4445912,79.3449,79.80285,79.801,81.72266,80.693146,83.25357,135.70703,135.2406,135.24158,135.70935,135.0691,135.9459
357.53503,3.7386477,3.746704,3.749233,3.682631,3.741988,3.7145958,76.870865,0.044587106,0.41355062,79.39655,79.54979,79.799095,84.98087,80.78667,83.07248,135.6556,135.38687,135.23393,136.46706,135.07135,135.85509
359.7105,3.7406654,3.7434983,3.7530591,3.7453523,3.7206175,3.7115724,76.855644,0.039722368,0.48940083,79.42867,79.71541,79.81996,81.07196,83.90285,83.908455,135.6109,135.25423,135.21939,135.536,136.0728,136.18173
357.1195,3.739432,3.7414947,3.7484634,3.7340171,3.728011,3.7098005,76.87917,0.03995702,0.47007114,79.431694,79.73919,79.79864,80.93635,82.55881,83.64623,135.63203,135.30519,135.24548,135.4521,135.66925,136.1046
357.94315,3.740181,3.7482789,3.7498925,3.77036,3.7235205,3.7120316,76.884705,0.038650945,0.551046,79.368416,79.494545,79.811844,78.60219,82.57273,83.68698,135.70656,135.40546,135.25285,134.79684,135.67935,136.0988
357.45416,3.7386825,3.7453713,3.748899,3.7468822,3.7589152,3.7071693,76.83458,0.041285746,0.48065078,79.38804,79.500694,79.79073,80.44719,80.295525,83.742134,135.6378,135.3691,135.1984,135.31288,134.86841,136.06262
357.19333,3.740967,3.7407665,3.7478745,3.7412295,3.7211869,3.7264175,76.81277,0.03805637,0.48486084,79.339714,79.74585,79.776764,80.724396,82.3866,82.30928,135.61316,135.20203,135.17775,135.35263,135.57205,135.47691
358.98575,3.7385075,3.7506678,3.7523215,3.7250628,3.7262747,3.7027307,76.86429,0.03786128,0.49404812,79.366066,79.32758,79.80347,82.45128,82.53495,84.24886,135.70389,135.48262,135.23218,135.88585,135.69731,136.31572
356.26266,3.7449923,3.7410867,3.7447038,3.70909,3.7147112,3.7197165,76.86521,0.04256709,0.4790972,79.33474,79.68342,79.82691,82.9249,82.73351,82.46628,135.71745,135.30167,135.22977,136.00668,135.76065,135.62254
358.06476,3.7421548,3.7425466,3.7510872,3.7080536,3.7914124,3.726863,76.88042,0.045889426,0.43452513,79.35721,79.758415,79.75855,83.00315,78.03885,82.38891,135.71466,135.25873,135.25075,136.02127,134.11931,135.60977
357.99725,3.7414303,3.7476025,3.7508533,3.7576773,3.7040114,3.704446,76.84249,0.041529723,0.46909183,79.35156,79.51798,79.76074,79.786095,84.181564,83.924675,135.66112,135.34111,135.20564,135.11339,136.18042,136.15819
357.19693,3.7417905,3.742788,3.747983,3.7376237,3.7592938,3.698372,76.87655,0.036699604,0.48386893,79.37751,79.70171,79.8239,80.96158,79.5757,84.235275,135.70187,135.2814,135.24231,135.49088,134.66461,136.30246
358.2183,3.7411268,3.7419367,3.7485158,3.743439,3.7458358,3.7202046,76.92035,0.03336512,0.45155203,79.33969,79.90214,79.874054,80.581276,80.99517,82.91136,135.78143,135.25642,135.27885,135.42455,135.23782,135.84029
360.9951,3.7461698,3.7568972,3.7561061,3.7616723,3.7669325,3.7279913,76.91134,0.035174612,0.5061555,79.3944,79.327835,79.846085,80.50154,81.0177,83.275505,135.74799,135.54568,135.27258,135.40788,135.21878,136.00201
359.79855,3.7443469,3.755654,3.7545855,3.6894197,3.833264,3.720171,76.87614,0.037919953,0.49911177,79.38485,79.15831,79.83911,85.28869,75.00964,83.30845,135.70944,135.60483,135.23872,136.5612,132.9083,135.96329
357.9666,3.742713,3.754269,3.7499082,3.6987166,3.808676,3.7211053,76.846695,0.045223042,0.48478037,79.301926,79.05159,79.81091,83.825096,75.87761,83.03574,135.73598,135.58571,135.20427,136.24828,133.18825,135.82014
357.50143,3.7391286,3.754949,3.7479117,3.7082682,3.6981275,3.7220557,76.8485,0.036476217,0.48688072,79.350044,79.16007,79.86032,83.40138,85.05818,82.86041,135.6684,135.56924,135.21152,136.16539,136.44844,135.72235
357.26074,3.7392669,3.74636,3.7476733,3.714537,3.6555662,3.709523,76.86639,0.03957944,0.51378953,79.380005,79.58906,79.828094,82.71274,87.27643,83.482445,135.66653,135.34248,135.22482,135.93365,136.98315,136.02853
355.68036,3.7414656,3.7415495,3.7429638,3.736171,3.7218952,3.7180774,76.89283,0.04255254,0.520496,79.396576,79.47303,79.87925,80.85951,82.113495,82.76136,135.70705,135.46423,135.25443,135.50056,135.58101,135.78897
358.8974,3.7430892,3.7432892,3.7516534,3.7230935,3.8090894,3.7165396,76.86334,0.040770456,0.4805576,79.33786,79.855064,79.82636,82.188576,77.06235,83.46968,135.70029,135.20624,135.22752,135.82935,133.77986,135.99274
357.6242,3.7389631,3.7459683,3.7502253,3.7385554,3.7631052,3.714175,76.86839,0.03893236,0.4026187,79.39947,79.61803,79.799965,80.93533,79.85566,83.5863,135.648,135.31847,135.22865,135.4685,134.72052,136.02792
357.7289,3.7431417,3.7454872,3.750423,3.7236302,3.7001321,3.7105718,76.88563,0.033962857,0.46463054,79.42884,79.74244,79.807556,81.61818,84.457504,83.53351,135.6543,135.30135,135.24272,135.69897,136.2753,136.09546
359.8066,3.7429297,3.7436602,3.7550268,3.7583466,3.749554,3.7222433,76.86787,0.045105297,0.44579983,79.26542,80.06315,79.85966,80.57804,81.77342,83.450905,135.77682,135.09917,135.22453,135.35066,135.4481,136.05954
357.15842,3.7412724,3.7403846,3.7489674,3.7215037,3.7496073,3.7039683,76.81979,0.037600942,0.49321187,79.25446,79.761734,79.8469,82.64862,80.14688,83.676384,135.73601,135.1954,135.18242,135.89796,134.8151,136.00641
360.28247,3.7414026,3.7509923,3.7549045,3.7805552,3.659795,3.70831,76.88701,0.041525878,0.4414046,79.34153,79.6616,79.83063,78.63099,87.95939,84.50315,135.74226,135.34845,135.26387,134.79391,137.18224,136.38643
357.8381,3.7430344,3.7443795,3.7499876,3.773469,3.7162097,3.7166002,76.9325,0.046567246,0.5035266,79.41683,79.84751,79.8628,78.20167,83.02931,82.92599,135.7,135.28618,135.29807,134.71844,135.85332,135.86607
358.69098,3.7406912,3.7451646,3.7529938,3.764696,3.748602,3.7208369,76.86987,0.038299765,0.4989885,79.35269,79.860146,79.79275,79.04611,81.377075,83.151726,135.70384,135.21686,135.25317,134.90779,135.30566,135.90428
357.72232,3.739281,3.74875,3.7494185,3.7176971,3.7146394,3.7004888,76.85269,0.038898855,0.47151944,79.276505,79.57689,79.8149,81.96992,83.21298,84.668434,135.75299,135.33124,135.20514,135.79102,135.8694,136.43422
358.27606,3.7433116,3.7439783,3.749824,3.7089849,3.768137,3.704995,76.88568,0.037718672,0.44864705,79.40757,79.77183,79.798996,83.010956,79.21516,83.87368,135.67111,135.27144,135.26025,136.05939,134.59282,136.17204
356.80353,3.7414181,3.738745,3.7463226,3.7190447,3.7779207,3.6995366,76.85401,0.040885072,0.4404612,79.39542,79.9932,79.7682,81.91216,79.305695,83.91561,135.64845,135.12201,135.22487,135.74323,134.62383,136.15186
357.6094,3.7455244,3.747212,3.7484305,3.6946962,3.7582622,3.717714,76.89924,0.03787838,0.5502881,79.32072,79.86745,79.7799,83.85354,80.108795,83.07546,135.76816,135.24715,135.26463,136.29185,134.94704,135.91368
358.0543,3.7414198,3.746759,3.7507417,3.7884502,3.7354841,3.7127934,76.88285,0.039472718,0.4870562,79.432625,79.544044,79.736595,77.46616,82.32363,83.30489,135.6356,135.36816,135.24995,134.38667,135.5971,135.97177
358.4404,3.7416313,3.7423973,3.7521594,3.738777,3.7318654,3.7197883,76.8777,0.036954917,0.5011019,79.41191,79.66516,79.82346,81.71731,82.68926,83.27371,135.6378,135.3075,135.24223,135.70326,135.7476,135.9581
359.52875,3.740829,3.751037,3.7540028,3.7288384,3.7558212,3.722016,76.852684,0.041518398,0.47366783,79.31842,79.387276,79.80908,81.71978,80.54925,83.19664,135.7131,135.46335,135.2224,135.67561,134.99168,135.87802
361.68433,3.7437572,3.74725,3.758465,3.745644,3.7621458,3.7200828,76.88498,0.03312012,0.578835,79.379776,79.86273,79.83198,81.366196,81.23218,83.84277,135.69734,135.2366,135.24098,135.60956,135.26617,136.17598
358.1644,3.7430384,3.7433746,3.7491112,3.7032409,3.6997886,3.7154574,76.92139,0.03463767,0.4917824,79.4658,79.692825,79.80777,83.503815,84.51558,83.23818,135.66374,135.36359,135.2826,136.19139,136.32442,135.9851
359.8361,3.7407823,3.7390144,3.7548902,3.7597682,3.6436803,3.7341993,76.926926,0.03893678,0.47448552,79.48681,80.3398,79.79038,80.18573,89.35926,82.41902,135.6411,135.00134,135.29388,135.26337,137.53737,135.65645
358.0575,3.7415311,3.7440898,3.7498443,3.7198894,3.6319366,3.7167964,76.91286,0.04133287,0.45917767,79.38736,79.76141,79.89187,82.57126,89.399055,83.187805,135.72198,135.30835,135.26553,135.99985,137.54237,135.94897
360.2235,3.7421868,3.746188,3.7541387,3.7319334,3.7766728,3.7259898,76.88963,0.036038093,0.47226533,79.35254,79.7478,79.87453,82.17011,79.46976,83.211,135.72284,135.2817,135.24472,135.84218,134.71411,135.91794
358.3987,3.742431,3.743289,3.7537081,3.732227,3.729454,3.7247932,76.87837,0.037658017,0.47134435,79.28231,79.85804,79.79222,81.71402,82.33119,82.84951,135.76123,135.23889,135.24773,135.68367,135.67238,135.80534
357.7128,3.7378502,3.7385826,3.7482464,3.7020962,3.7917533,3.7063928,76.86789,0.041965768,0.5177197,79.391174,79.82674,79.83914,83.46894,77.83295,83.680115,135.66469,135.2311,135.21837,136.15869,133.97658,136.11934
354.80365,3.7396815,3.7424915,3.7419016,3.6892798,3.7371292,3.7104888,76.85677,0.04020126,0.43354702,79.34112,79.694244,79.825134,83.99739,80.718254,82.89869,135.69841,135.29082,135.20912,136.24174,135.03499,135.77771
360.67075,3.743021,3.7532282,3.7546377,3.758619,3.740245,3.7062593,76.87047,0.03851154,0.5833433,79.44114,79.56466,79.776054,80.56705,81.7123,84.378944,135.62193,135.33267,135.25276,135.40215,135.42354,136.36191
357.93747,3.7427838,3.754173,3.7487783,3.7103887,3.7272544,3.7153404,76.85826,0.042511772,0.5115672,79.264404,79.28416,79.81463,82.94522,82.30096,83.76873,135.78047,135.47319,135.23183,135.99931,135.58504,136.1226
359.23175,3.7434673,3.7467196,3.7524757,3.76397,3.751544,3.728872,76.92057,0.03728649,0.49072057,79.3937,79.829765,79.81968,79.13411,80.816635,83.075356,135.75215,135.25777,135.28925,134.99892,135.16896,135.9076
358.35236,3.7409105,3.749607,3.748696,3.7131596,3.6837077,3.7009535,76.87548,0.03996934,0.5022551,79.41366,79.56837,79.82347,82.99843,85.878784,84.30207,135.66708,135.34215,135.2417,136.07127,136.6648,136.31923
357.14563,3.7392414,3.7474556,3.7470014,3.761168,3.7353535,3.715784,76.85865,0.03764632,0.48545286,79.336395,79.484085,79.79997,78.78438,81.58311,83.20161,135.70717,135.36772,135.23207,134.83057,135.39311,135.88165
357.0758,3.73881,3.7370913,3.7468035,3.6880999,3.772421,3.7132726,76.862946,0.04220391,0.44858152,79.43982,80.013855,79.869736,84.135216,79.109314,83.11716,135.61993,135.09709,135.22966,136.30444,134.47127,135.85188
357.7497,3.7372637,3.7478406,3.7486413,3.7075438,3.74051,3.713149,76.884796,0.042759467,0.45942286,79.48659,79.5636,79.863525,82.999695,81.36271,83.26437,135.59703,135.40633,135.25124,136.04752,135.33199,135.94566
358.2996,3.7426953,3.7430816,3.7499838,3.7722332,3.718889,3.7178552,76.841866,0.036622956,0.5597139,79.293976,79.7721,79.82611,79.11824,83.29505,83.02578,135.71739,135.21513,135.20723,134.9087,135.86177,135.80075
358.9608,3.7438092,3.7406344,3.7524445,3.7133427,3.670316,3.7292671,76.82762,0.035890326,0.53848743,79.36603,79.9769,79.820335,82.75474,86.82128,82.670746,135.6194,135.08626,135.19162,135.89781,136.82584,135.66063
357.8822,3.7441125,3.735548,3.752006,3.7099147,3.680132,3.723012,76.84673,0.044137564,0.4557022,79.37258,80.23677,79.73365,83.31831,85.491615,82.73066,135.65036,134.95935,135.2225,136.0854,136.54518,135.68747
357.26358,3.7446928,3.7434025,3.7488568,3.7115607,3.6763449,3.7067895,76.860374,0.051607035,0.46934506,79.26887,79.573616,79.80884,82.68935,85.95666,83.48502,135.77089,135.34636,135.21689,135.92302,136.6281,136.01593
359.7601,3.742488,3.7493503,3.7553785,3.7379453,3.7734427,3.721865,76.86157,0.040335827,0.5030129,79.379326,79.559235,79.78976,81.82911,80.03563,83.32685,135.6568,135.33844,135.22195,135.69373,134.85892,135.96222
358.3999,3.7438464,3.744397,3.751552,3.7077665,3.773179,3.7286472,76.91579,0.04494886,0.45281926,79.371864,79.79233,79.813835,83.304855,79.288246,82.47609,135.73917,135.2928,135.28793,136.18935,134.60616,135.69127
359.0856,3.7427177,3.7427883,3.7520418,3.725487,3.676636,3.718073,76.877396,0.041284665,0.48073056,79.37571,79.91391,79.868286,82.33363,86.443825,83.29257,135.69278,135.1903,135.22911,135.90948,136.80733,135.95192
360.3361,3.7455559,3.748865,3.7544057,3.743227,3.7452154,3.7236087,76.83414,0.039922424,0.47835055,79.247574,79.546425,79.866005,81.58914,82.370186,83.39783,135.7476,135.3406,135.19186,135.61256,135.61555,135.95871
357.45953,3.7424352,3.741124,3.7496252,3.7207358,3.7139316,3.7062018,76.86647,0.039040565,0.4752928,79.37381,79.62612,79.76483,82.86752,83.82913,83.747154,135.68552,135.32138,135.23749,136.00235,136.05862,136.11394
361.57855,3.7419682,3.7558963,3.7566555,3.7118795,3.6866806,3.730556,76.919846,0.036882274,0.46848407,79.42018,79.261566,79.91882,83.812614,86.93714,83.091,135.69,135.5835,135.27733,136.24255,137.00912,135.9279
359.5133,3.7428417,3.7451217,3.7544212,3.696263,3.764185,3.7196195,76.79561,0.04022914,0.45144868,79.269035,79.69433,79.83064,85.059105,79.65819,83.38661,135.67732,135.20125,135.16841,136.41302,134.65112,135.91586
359.25638,3.7410123,3.7424142,3.7521842,3.726482,3.7682436,3.713908,76.8586,0.03935674,0.44176257,79.42642,79.93916,79.81678,81.92422,79.85112,83.72382,135.64064,135.13193,135.21951,135.71089,134.78639,136.11143
359.0892,3.7417893,3.7490242,3.7526782,3.7338083,3.7474062,3.723393,76.84731,0.042839814,0.5743166,79.34135,79.29127,79.84599,82.07445,81.664665,83.34907,135.66376,135.49046,135.19054,135.7757,135.41196,135.94827
357.1623,3.742326,3.740459,3.748583,3.729017,3.7375686,3.7254276,76.84195,0.044973154,0.57657826,79.32998,79.7982,79.83972,81.176155,81.47448,82.678154,135.68764,135.22862,135.20627,135.53284,135.34364,135.68555
356.47345,3.740142,3.7358603,3.746324,3.76706,3.6898892,3.6984432,76.81954,0.049909078,0.52906424,79.3508,80.157684,79.84085,79.04585,85.06519,83.82188,135.64316,135.00815,135.17763,134.8194,136.34676,136.08427
353.93802,3.736776,3.7299967,3.7377129,3.7218423,3.728265,3.6898577,76.83435,0.042178176,0.53847116,79.45352,80.30961,79.868774,81.0767,80.81982,84.135994,135.55101,134.94016,135.20357,135.44922,135.12529,136.24294
355.79306,3.7428398,3.738756,3.7435453,3.7236683,3.687002,3.6934917,76.8309,0.038730837,0.52784914,79.33964,79.97352,79.79629,81.75198,84.42798,84.087326,135.6586,135.107,135.18825,135.7006,136.23845,136.19485
359.05075,3.7405841,3.7462986,3.751759,3.7145839,3.7238684,3.725783,76.91159,0.03899674,0.46541524,79.37831,79.75217,79.89131,82.70647,83.3424,82.93262,135.73618,135.31409,135.2774,135.97475,135.9831,135.84203
358.61526,3.7393508,3.7432187,3.749273,3.7415392,3.7328346,3.7140684,76.86822,0.039191395,0.46207026,79.38657,79.75136,79.84427,80.90218,82.32945,83.601715,135.66219,135.26003,135.22716,135.51642,135.594,136.04887
359.45792,3.743437,3.7544696,3.7525733,3.7330904,3.7355325,3.7286742,76.85122,0.040895533,0.48671275,79.34136,79.16468,79.84542,81.83302,82.53023,82.60716,135.66586,135.53561,135.20746,135.73837,135.63942,135.66951
360.3835,3.7445037,3.7484407,3.756216,3.732695,3.8004758,3.7255158,76.83926,0.036722656,0.4355881,79.21793,79.42882,79.77793,82.46643,77.84735,83.197205,135.78699,135.3895,135.20825,135.87839,134.01125,135.88358
359.4125,3.7437763,3.746153,3.7529435,3.7583113,3.763518,3.7126641,76.87195,0.03602116,0.47738922,79.32193,79.64198,79.82641,80.66888,79.89482,83.83482,135.73235,135.32814,135.23396,135.38309,134.80144,136.15056
357.96957,3.73935,3.7512114,3.7499962,3.7123957,3.706322,3.7087038,76.80851,0.034723777,0.44931576,79.3918,79.34947,79.8603,82.99708,84.14687,83.54889,135.58064,135.43701,135.16835,135.94408,136.08553,135.98645
357.4744,3.7412007,3.7464674,3.749357,3.7524018,3.7104,3.7269084,76.92369,0.050606366,0.43671632,79.27987,79.389275,79.73085,80.19731,83.613716,82.075,135.83353,135.50264,135.3019,135.36699,136.09624,135.51942
359.40417,3.7442365,3.7439039,3.7534246,3.780491,3.8308113,3.715023,76.87716,0.046515573,0.49375713,79.32952,79.58164,79.804085,78.55988,75.595276,83.536804,135.73224,135.36899,135.24779,134.78558,133.1367,136.00528
359.75293,3.7445364,3.7436378,3.754461,3.760517,3.7653563,3.7174127,76.916664,0.040515624,0.4897098,79.337204,79.896095,79.82152,80.31265,79.5783,83.61056,135.7995,135.24393,135.2873,135.34183,134.75787,136.16502
359.19278,3.7427468,3.7445245,3.7527428,3.7824507,3.700953,3.7093685,76.86713,0.043480646,0.51366067,79.36804,79.6116,79.80106,78.16788,84.893394,84.0909,135.70027,135.3476,135.23538,134.659,136.37732,136.24385
358.6399,3.7408926,3.744676,3.750819,3.7285337,3.7355254,3.7064111,76.85766,0.04327075,0.49525806,79.37493,79.88412,79.839005,82.52473,82.40458,84.08666,135.66666,135.19482,135.20166,135.88528,135.61642,136.27637
358.14575,3.7420685,3.739566,3.7499528,3.728737,3.7964964,3.7333975,76.88626,0.047982454,0.4636651,79.4559,79.902954,79.84273,82.08331,77.98278,82.09231,135.66035,135.19855,135.25409,135.85631,134.0989,135.49945
360.3317,3.746239,3.7431774,3.75578,3.7412102,3.7097409,3.722634,76.844444,0.0380056,0.51065004,79.33512,79.799324,79.77443,81.50716,85.00232,83.664604,135.70483,135.19879,135.20406,135.60623,136.35103,136.04016
358.20966,3.7441113,3.7460856,3.7509456,3.7318337,3.7450318,3.708581,76.833755,0.037684925,0.44700167,79.30112,79.72297,79.835655,81.04279,81.41405,83.68915,135.69046,135.26181,135.20967,135.47258,135.27983,136.06424
358.16785,3.7434583,3.7376282,3.7509556,3.7326162,3.711138,3.7072704,76.85433,0.04349631,0.52485824,79.33975,79.91789,79.7622,82.14547,83.53179,83.865456,135.69138,135.14604,135.21098,135.78026,136.03555,136.13496
357.0973,3.742113,3.744755,3.7468789,3.7458549,3.7130172,3.704848,76.89047,0.03870616,0.43749452,79.250786,79.43156,79.854774,80.55466,83.52559,83.94051,135.83713,135.47876,135.25055,135.3709,136.0123,136.21164
357.81863,3.741972,3.7439175,3.749843,3.753008,3.7127094,3.7165933,76.833626,0.036219448,0.46698844,79.29986,80.02619,79.84222,80.01133,83.44949,83.09889,135.683,135.08208,135.20717,135.17778,135.94273,135.83792
