N,r,sigma,x0_0,y0_0,alpha_0,x0_1,y0_1,alpha_1,x0_2,y0_2,alpha_2,x0_3,y0_3,alpha_3,x0_4,y0_4,alpha_4,x0_5,y0_5,alpha_5,x0_6,y0_6,alpha_6,x0_7,y0_7,alpha_7
357.3951782854328,77.92415222377126,0.08611824013287842,80.09714898623557,136.37237513412106,3.7378591456563823,80.10874839336327,136.47321423680353,3.740830018760115,80.2360815148375,136.2064135795743,3.7428391416476705,79.85299689528465,136.2905203109633,3.7493513190885768,80.50520967315767,136.46987017927063,3.7400504392935843,80.50833363888476,136.48836306854145,3.7404663396535316,80.61502856764947,136.1896863643002,3.7478141699108103,80.7699626492049,136.04641717670566,3.741627191364783
357.4051025739755,77.90636644383405,0.08599487034346966,80.09275033171107,136.36938938905905,3.7378785644776182,80.08703644854775,136.4520842419594,3.741093985618328,80.22955291915656,136.19786255106558,3.7434388034382797,79.87244456799995,136.28471100486465,3.748882531700783,80.50861751601228,136.4559903013695,3.7400876788224093,80.51205401187127,136.47459817961672,3.740624094265246,80.61786066142811,136.18110741383285,3.7478558261106345,80.74901106615208,136.1026677360688,3.7431848808798005
357.39518039644736,77.92433082007466,0.08581655902577383,80.09714766960505,136.37237373542467,3.737891721820123,80.10928533525221,136.473583235749,3.7414484763044897,80.23592381203851,136.2061477953409,3.7437341833008193,79.85293878055981,136.29006788131994,3.748807707143244,80.50521131408998,136.4698641365492,3.740062373826758,80.50830608856593,136.48848465077185,3.741258682879458,80.61503443851834,136.18963289552266,3.7467765794441816,80.77000640194294,136.04631562617178,3.7419741209124893
357.39517712519813,77.92309169430791,0.08351600316559703,80.09714794472082,136.37237391013159,3.737892497345868,80.10882413788859,136.47316890516836,3.7411250930280975,80.23622732939586,136.20671202664764,3.7431332760136624,79.85303921526558,136.28984332459984,3.749138858489152,80.50521079024826,136.4698663213857,3.7400633203890035,80.50836187327744,136.4882378215102,3.739665241099969,80.61503432084454,136.1896336281069,3.746786464276054,80.76938382826984,136.04789622645762,3.7435297035754536
357.3950437466612,77.92311038475847,0.09143305496098433,80.09723172435163,136.37243066236033,3.7378996258208503,80.10944083943171,136.47384383020392,3.7407153855520536,80.23612388788946,136.20646627631712,3.743103402844449,79.85264043890014,136.2900668974637,3.749389143192959,80.50513491238122,136.47017549744226,3.7400649390188496,80.50822713268292,136.48873715747388,3.7406023651905316,80.61495351117209,136.189829495288,3.745741135601165,80.76985018892024,136.04660330804057,3.7426119900478905
357.3951775517053,77.92201285977647,0.0978638792470584,80.09715240476207,136.37237712075571,3.7378806606350117,80.10930060522632,136.47377394624763,3.7409476120209577,80.23601530576215,136.2063534219769,3.743578977686458,79.85309303428438,136.29066012439745,3.74916003768525,80.50520638267832,136.46988402209698,3.740058605159272,80.50836317132082,136.48827211782972,3.7403513024127117,80.61503057430083,136.18964454394228,3.746784507239675,80.76945678139788,136.04770138878044,3.743042625073224
357.39581572985344,77.92802939923476,0.08941806767199262,80.09620953103243,136.37173694434765,3.7379026022756934,80.10395611489248,136.4669940981313,3.74165166807881,80.23594841859538,136.20545076758617,3.7426027840774108,79.85800160712095,136.302139072865,3.7490391090298822,80.50606252820872,136.4663883576828,3.7400708623902696,80.50953261202272,136.48417162660303,3.7404914295214096,80.61580969438782,136.18737416693688,3.7468105037690194,80.77018428708604,136.04787458861492,3.7421173040974223
357.39504447202,77.92315628340039,0.0913421776934421,80.09723138152468,136.3724304421809,3.737898819361034,80.1094855177228,136.4738571889046,3.7420280529384686,80.23612678181547,136.2064816569905,3.7427565237813676,79.85261516478548,136.28998544904186,3.7488436041892834,80.50513521685413,136.47017424451946,3.74006470371941,80.50822774021638,136.48872433783959,3.74033559135904,80.61495385377408,136.1898285438238,3.745742027228499,80.7698488511625,136.04660881480186,3.742610483376296
357.3950986494239,77.92470940229563,0.07936435410272447,80.09714871276414,136.37237466502685,3.7378774293859833,80.10844664313029,136.4729135187142,3.7404498019011143,80.236265127898,136.20678666088088,3.742856488645667,79.85301832917402,136.29048621473726,3.7491757047455887,80.50521026344127,136.46986813115865,3.740057068202195,80.50832694709788,136.488347766706,3.7398023370527036,80.6150350680288,136.18959485669677,3.7457451383919684,80.76997036513328,136.0464134769221,3.74243862918761
357.4029478695006,77.90506732877469,0.08123331092216524,80.09382426814551,136.37011798234184,3.737898144445985,80.09482206755933,136.4618710818597,3.740989759988542,80.24856756176074,136.23389431022343,3.7433587233411134,79.85917012013545,136.27071618661677,3.7487420059099033,80.5077905141947,136.45935903104902,3.7400861865029817,80.51112006614981,136.47835757398033,3.7413020745663457,80.61812205788539,136.1807089428577,3.7457776957350033,80.76122837209957,136.07011188763352,3.7430307730576153
357.40025263796787,77.92124998982386,0.0866678216894145,80.09501065575941,136.37092398539482,3.7378479168295575,80.08842981164182,136.45150693137498,3.7417728198920153,80.23478649625501,136.20253242522887,3.743252168616831,79.86107609191745,136.3005064759175,3.7492266718202494,80.50706110898713,136.46233346841728,3.7401458174230875,80.51096328665203,136.4792617058915,3.7404651149025616,80.6163559399766,136.18566392209635,3.7477951607499027,80.76136726354528,136.0709689397157,3.7432891018386236
357.3950349848946,77.92312240584648,0.0913018611047614,80.0972328972238,136.37243139774344,3.737903538673598,80.10946017117232,136.47384918792224,3.7413846501571952,80.23613921256957,136.206502106003,3.7428465525496533,79.85261372624292,136.2900198633453,3.7488961305038035,80.50513389342133,136.47017972737353,3.740066411791046,80.50823415551022,136.48873936546522,3.7411544506199554,80.6149645656568,136.18983824714482,3.746782288744641,80.76985780686039,136.0465923915107,3.7429090004432046
357.39503226579865,77.9231371294904,0.09136683267439241,80.09723429651001,136.37243224653113,3.737910048637909,80.10946879964328,136.4738576070878,3.7411970000972636,80.23613251403026,136.20648425516177,3.7430935262388805,79.85260886984285,136.2900034774422,3.748854523849274,80.50513269491908,136.47018472548942,3.740068569339306,80.50822378917421,136.48874279635882,3.7404572722164433,80.6149635895797,136.18984155365172,3.746793371811102,80.76985916662176,136.04660264039975,3.743317109998594
357.41358304194307,77.9019030912177,0.08457368049082924,80.0899849019748,136.3675128909767,3.737849497349449,80.09004731567522,136.44753142020383,3.740985409798025,80.22413482348564,136.1864330161186,3.7428055069655155,79.86520297354714,136.25951429125146,3.7489203527852055,80.51065136100455,136.44770840954519,3.740143252732736,80.51612464302245,136.4613860540623,3.7405420260063598,80.61947394851391,136.17621986423825,3.747865169298587,80.736386125319,136.13465887374642,3.7437969214150026
357.401173367799,77.92583642797739,0.0924576610356486,80.09403444383344,136.37026050626227,3.737906373086706,80.09827199708761,136.46584810600888,3.7413620202948095,80.22079268305995,136.17826564071814,3.742552362761426,79.8554729288099,136.30322540440696,3.7485851708773135,80.5079952153959,136.45852529635314,3.740088494121981,80.51225720659383,136.47508629170645,3.7411728581196937,80.61803486965592,136.18096000346003,3.745778897463416,80.7566147220828,136.0844359175318,3.743286313103301
357.39634382625377,77.93265796114082,0.09597386556791494,80.09694169558624,136.37223392398215,3.7378925729432715,80.10568205406223,136.46999988138518,3.7410148743207006,80.2353195831879,136.20517786688563,3.7428587926801797,79.85409281211842,136.28514500713254,3.748981527847303,80.5054170182609,136.46902644022796,3.7400668578860286,80.50847276646675,136.4877717371252,3.739908873391976,80.61524348206628,136.18899456283367,3.7457377891181523,80.7702384279169,136.04634864110025,3.7422439103593774
357.3942132477522,77.91969318725815,0.08897705143782207,80.09467178102115,136.3706931959265,3.7378987965525297,80.08811796549259,136.4546602330258,3.7410972416421697,80.24044104579191,136.2149933341133,3.743279823406589,79.85638615753737,136.30283113463972,3.7489378389039505,80.50724476051765,136.46158157370724,3.740075358664949,80.5103912081707,136.48097923902753,3.74127717384644,80.61702876230584,136.18377482170783,3.7467887826862607,80.7564850550914,136.08298172683865,3.7433849012225795
357.395077185994,77.9239319664959,0.08429643641332503,80.09714545779397,136.37237124010278,3.7379558358715066,80.10907413295487,136.4734872452808,3.7418122943960097,80.23594345026355,136.20611708805595,3.743262951106935,79.85296863651226,136.29029302835127,3.7489911020102684,80.50521395803847,136.46985447215337,3.7400829438370033,80.50833913279605,136.48834427988038,3.740471008329219,80.61503879762414,136.18958415848317,3.7457461303736657,80.7695787257737,136.04730874715924,3.7429291431720153
357.3974353053643,77.92574930714494,0.08878628042687128,80.09509615363822,136.37098161356806,3.7378737185283857,80.09662855079708,136.463675522936,3.7408126227481224,80.22849293886907,136.19236601931743,3.7428838107607105,79.8624905558813,136.30474243541522,3.7492977453403227,80.5070759025134,136.46226871529356,3.7400622577956386,80.51187798587375,136.4765187247195,3.7403366731052943,80.61671327371442,136.1847038743838,3.746759982743138,80.7598839839618,136.07619962807567,3.7434968595898948
357.3951516192031,77.92406012589719,0.08040173693229324,80.09714798818455,136.37237376575135,3.737903711867415,80.10895901474306,136.47337679802544,3.7414560920465747,80.23609172643089,136.20637314394523,3.743155703544411,79.85298542821293,136.2893884531285,3.749268308759548,80.50521107480206,136.46986531413228,3.7400661457446076,80.50833529559425,136.48835732063634,3.740465889947383,80.61503433434181,136.1896334709849,3.7467833922170377,80.76955111728813,136.04752627702118,3.7434019861965986
357.39496990935646,77.92254171683851,0.08628536649493165,80.09713771368997,136.3723676233651,3.737850107767926,80.10960680174955,136.4739946252792,3.7418273956215073,80.23610103216738,136.20645193215137,3.7430795433329163,79.85311079536078,136.29204877376256,3.7488015143961153,80.50521948887231,136.46983003467338,3.740047460237603,80.50834047782855,136.48829884476856,3.739779006983253,80.61504536320791,136.18956461521665,3.7457297312687103,80.76994876563792,136.046497896325,3.742485537330721
357.4055863602418,77.90961663608984,0.08802789457275169,80.09310147427564,136.36962760540698,3.737885734833222,80.09265922818825,136.45783873427334,3.7410372392475595,80.23922588440733,136.21032286973193,3.7423526683010326,79.85717172007422,136.27651598793372,3.7489018328183645,80.50860670070746,136.45603460733213,3.740092394481437,80.51334081330859,136.47139130435644,3.741179181984358,80.61829234859746,136.18006589292258,3.746819515731681,80.75547160873379,136.0879940841111,3.7428874514037984
357.4151369659589,77.89718147622469,0.08851715290152738,80.09046100029649,136.3678356684303,3.737872587837338,80.07897963007322,136.44312575461876,3.7410813063936117,80.22440183462007,136.18882558860832,3.743189963259568,79.85039965348535,136.27199674330447,3.749143337199598,80.51017425171574,136.4496516410835,3.740137916532082,80.51366648202081,136.46919319922577,3.7413421130794773,80.6192365490548,136.17693970745393,3.7478800038844144,80.74227785396707,136.1194381265765,3.7435110746694256
357.39550686294444,77.93309469781089,0.09149297171634918,80.09486100233693,136.37082125154743,3.7379227635540966,80.11006394846552,136.47700019975386,3.741660989973695,80.23458495348855,136.2055152858008,3.7429579305317957,79.86447687390445,136.31084888203023,3.7487586546851333,80.50732531321505,136.4612527529641,3.740062512180447,80.51125990036459,136.47847411201764,3.741141048525938,80.61726357842434,136.18317913472814,3.7457444450721407,80.77359086205423,136.0415241641496,3.7418494490311867
357.3951107275426,77.92264424949643,0.08118194003636522,80.09715137408506,136.3723768916017,3.7378503217041903,80.10905333197877,136.47354265835938,3.741096249487397,80.2362842103447,136.2067382818368,3.7425332361207184,79.85296693374549,136.29127428814311,3.7489497652380517,80.50520712672613,136.46988037278513,3.740047104446252,80.50829518882654,136.4884846239378,3.740582496373886,80.61503128989936,136.18964264480283,3.746789490661301,80.76990350342666,136.04654298300815,3.7418635888939913
357.39500167351673,77.92405572116078,0.08627327799863456,80.09714668370067,136.37237281021677,3.7379082368091194,80.1091740092625,136.47358585486685,3.741305304687225,80.23606024999182,136.20644380601055,3.743301007888183,79.85267295833094,136.29021495495866,3.7488964474583195,80.5052123527211,136.46986019830462,3.740067816245619,80.50833697171035,136.48835131857695,3.7404614170805233,80.61503537074152,136.1896302599127,3.7467791277239195,80.76966918736565,136.0471125186087,3.742486276398876
357.4065583011565,77.90848726209617,0.08589060524882998,80.09410148431903,136.37030634386997,3.7378846673504804,80.07284091466602,136.43969508491796,3.7408982719770854,80.23562787638056,136.20734934256723,3.7428117931580096,79.85992594082828,136.27947234596903,3.7491379975984,80.5077711782043,136.4594377500377,3.7400854179195844,80.51211503139085,136.47555607881893,3.741189944971445,80.61748855307142,136.18242744383826,3.7468373720440495,80.74983844533033,136.09961426005722,3.7433069987160392
357.40379066415096,77.91891759110061,0.08316874945734916,80.09336100824885,136.36980337445445,3.737910182796916,80.09797103119604,136.46698813012299,3.7414225677839097,80.22150104271162,136.17932563696587,3.7426307201130053,79.87697730296328,136.29559184554398,3.7488996886602077,80.5086978544827,136.45566392050472,3.7401039571584205,80.51461382917977,136.46703149354673,3.7396992552173174,80.61808028448003,136.18069481973902,3.7467869460701344,80.75258276038238,136.09491051250475,3.743061282835409
357.3945914412181,77.9260554153039,0.07940094439840818,80.09537480608516,136.37117079113955,3.7378704672195346,80.09275815316101,136.45826869081165,3.7409009327903955,80.23410176384328,136.20186843803958,3.7425542872752664,79.85953553674587,136.3121117163543,3.7493586576963627,80.50674972789,136.46360232444968,3.7401540581140957,80.50979915086174,136.48328786963955,3.7419467296569406,80.61672513960445,136.18472880912404,3.7457330053075943,80.76187779055552,136.06887919974693,3.7433338652987422
357.3950368392963,77.92311316665378,0.09148277198447584,80.09723185505449,136.3724307495418,3.7378997244234515,80.10944052808672,136.47382601865894,3.7415569764731753,80.2361161155987,136.20645713202182,3.7429284966404968,79.852626926391,136.29003894228117,3.749388206667375,80.50513479579472,136.4701759770981,3.7400650271565503,80.50822695572192,136.48873225205824,3.7404662465203224,80.61497732964654,136.18984193232455,3.747822173545398,80.7698360915421,136.04664752546475,3.742886148188998
357.3950562113545,77.92317684988589,0.09599320388073322,80.09715312852191,136.37237812354692,3.7378476664037006,80.10912130631193,136.47343300019912,3.741480064035411,80.23612737663203,136.20648863285263,3.743130668658333,79.85309264849944,136.29100645437052,3.749332023878063,80.50520560674488,136.46988650621853,3.7400460208512967,80.50831098857171,136.48850679089622,3.7419506990518125,80.61502589380399,136.1896941683754,3.7478069137377714,80.76987737128171,136.04669937313028,3.7429578957629244
357.3958355132936,77.9312794058376,0.07418738543756832,80.09613122675096,136.37168370606173,3.7379014870921368,80.09962452994326,136.46296291733458,3.740561898650269,80.23371386238955,136.20172214402314,3.742818862739869,79.85864516133476,136.3087170405249,3.7492272585867514,80.50623341066036,136.46570094244635,3.74006840977393,80.5096814237658,136.48383561399854,3.741160550461291,80.61563159215434,136.1878596732649,3.747822676586028,80.77002885736644,136.0482966535633,3.7422493622899013
357.39799584988776,77.93214559305352,0.08535180644065397,80.09637552547599,136.3718496049803,3.737895726587754,80.10135940219963,136.4657300395022,3.741056854023631,80.23256646588523,136.2000568667554,3.7433778690913866,79.85831319928776,136.3011032053324,3.74917298884778,80.5059333524061,136.4669241260344,3.740085036670701,80.50935370997377,136.4849403689081,3.7411574877179823,80.61566851993568,136.1877734776244,3.7468157551361587,80.7721880307636,136.04187599169953,3.741753052458585
357.39148596049677,77.92526598351236,0.08603033910901813,80.09247755662041,136.36920360726253,3.7379200748969708,80.10442692086194,136.47580992464083,3.7411401503800277,80.22339885437002,136.18369271367374,3.742533785667181,79.86774210807019,136.30177891965474,3.7492198551643794,80.50909475121396,136.45404438617325,3.7400524510413193,80.51405469068459,136.4685387377243,3.740431444633783,80.61946306009426,136.17684567256555,3.745710316827962,80.7400158023605,136.12656318094218,3.7438897816128507
357.40383303914325,77.92652874195414,0.08525474819977445,80.09285262613598,136.36945893373374,3.7378709650903486,80.10488601123652,136.46998799988523,3.740788527449618,80.23237516459129,136.2035672667001,3.743052498480228,79.86838521533423,136.30181149120497,3.7492450645645428,80.50902527278619,136.45432904075187,3.7400827305540694,80.51539224460002,136.4643670665396,3.739689541367055,80.61767749617873,136.18166224596322,3.747852866219246,80.76876508780255,136.05396891378325,3.7421495206923607
357.39555411929274,77.93101761364258,0.08338345120257767,80.0965131371737,136.37194293793658,3.7379000362057466,80.10596257189145,136.47071311242564,3.74138592677115,80.23564640113413,136.2055825954071,3.742761816208533,79.8529390841724,136.2961831273236,3.749233451273951,80.50580535569401,136.46744444273156,3.7400649620585504,80.50947555655095,136.48455320792516,3.740344737377193,80.61541870491247,136.18850443193367,3.7478166690040844,80.77080872052156,136.04529315079202,3.7428512762538775
357.3951633375314,77.92043852971821,0.09464053520581577,80.09709611809485,136.37233879657214,3.737888490556187,80.10990219839437,136.47439080183742,3.7416964605857626,80.23635971091377,136.20708103138,3.7432077889285713,79.85325463146457,136.29002347171973,3.7490704815182867,80.50525698242029,136.46967802417169,3.7400608465504184,80.5083501320362,136.4883272308329,3.7412826863071174,80.6150866547969,136.18944697118897,3.7457612165115446,80.76912479965145,136.04865973003191,3.7441649713687073
357.3950530908571,77.92197805630573,0.0849758676401497,80.09713784790112,136.37236656613888,3.7379241717561684,80.10909271989826,136.47339249122186,3.7417687301202065,80.23599998654176,136.20633917693507,3.7430336327774216,79.85314785630797,136.2914614311244,3.749100107609437,80.5052199904348,136.46982944181877,3.740074432892488,80.50834079872283,136.4882975711901,3.7397764513834337,80.6150428536069,136.18960883861465,3.7467931734204067,80.7693294876957,136.04798634725415,3.7436935532930566
