N,r,sigma_r,sigma_t,x0_0,y0_0,alpha_0,x0_1,y0_1,alpha_1,x0_2,y0_2,alpha_2,x0_3,y0_3,alpha_3,x0_4,y0_4,alpha_4,x0_5,y0_5,alpha_5,x0_6,y0_6,alpha_6,x0_7,y0_7,alpha_7
357.26775918653425,77.85405433366186,0.0206981745543294,0.11802089499456202,80.0172160572761,136.31812341621333,3.7378858702828053,80.06607748750409,136.40036377260446,3.741108421569619,80.19038101359774,136.1511854980414,3.7432195277629408,79.93470029976952,136.22737472260167,3.7476831000245845,80.54229883693975,136.31876577245365,3.739656313212454,80.6483663433667,136.42042060717728,3.738538316466273,80.6694411257,136.0983086500531,3.744989769862793,82.74989206965478,136.8077771236416,3.7151040608499213
357.2699702423714,77.8537134506364,0.01880378880689031,0.13093714572422907,80.01751258355996,136.3183241874444,3.7379172041130224,80.08432511568155,136.3753568218026,3.7400808160575654,80.17835710826955,136.13296461717465,3.7429652845081978,79.9203583996429,136.22714077050958,3.7475772500184292,80.54221311170075,136.31910933977326,3.7395517107508733,80.64509800798919,136.42973205314252,3.7400415305792323,80.6678597038431,136.1035923500285,3.746060068408852,82.74877357557264,136.79859525873107,3.71442178929474
357.27177731670804,77.8545961089648,0.022218451843784376,0.1280628287260455,80.01751639245752,136.31832717120685,3.7378915198910656,80.00310421588874,136.44724566845474,3.7421204100003855,80.17945453599685,136.13030199863414,3.7426004159827624,79.93745128178944,136.22513500480298,3.747611641234339,80.5422172963332,136.31909799095635,3.7396574533907527,80.64939019503854,136.4231891605766,3.7392104193965,80.66804863924243,136.10432933129434,3.7460012800424956,82.75088184654633,136.79354341136258,3.715358328376715
357.2688054726591,77.85742070190457,0.022742311552860783,0.11095258084885157,80.02120358533236,136.32082967698216,3.737895312642061,80.06981583381749,136.39356438260825,3.7416146304444142,80.1918630179508,136.14887320408022,3.7425921509677162,79.9210083342193,136.22850664876006,3.7478255857096427,80.54114913965469,136.32344728751164,3.7396232058371246,80.65118401255938,136.4109777687046,3.7377238182534267,80.66554780307868,136.10994970963563,3.74606144067112,82.75327129410641,136.78921487127508,3.7154645485737814
357.2670212691816,77.85531784670538,0.029352017872803008,0.1193919275493625,80.01825637844142,136.31882912694684,3.737909964820262,80.05051669331932,136.4129284942927,3.7409533025847828,80.18537785097116,136.1413724665844,3.742621947387817,79.85456080651082,136.24426517354593,3.748574082894778,80.54199811604273,136.31998572132068,3.7395627692161524,80.64696627889104,136.4242343632222,3.739216636629074,80.66971745004655,136.09751089901414,3.74495075790573,82.74957981514389,136.80228704013703,3.7139423356710606
357.26752671342814,77.8555580460676,0.0268272567314875,0.12534039406607375,80.01806660670086,136.31870055962273,3.7378948770194707,80.05549941084259,136.39550506241122,3.7400495166343535,80.18676230274231,136.15353743427454,3.742959929904585,79.90261851011839,136.23622873497672,3.747975089652178,80.54205160655427,136.31977082445138,3.739618395014909,80.64698150462166,136.4230889222068,3.7393466771702086,80.66642002007347,136.1070145407251,3.7450062045600916,82.74856732893136,136.79695265833914,3.7156242328660527
357.2680494601461,77.85548897982854,0.02291420910416641,0.12080185984677233,80.01821755599148,136.31880303492386,3.737893376015717,80.05864592024707,136.40141340094922,3.7414032315680608,80.18081493727955,136.14466884206112,3.7431237343391124,79.89759423487838,136.23182961192154,3.7480866112116424,80.54200847974896,136.31994688711848,3.739625548854308,80.64752081525313,136.42147124531928,3.738547566608081,80.66559707599907,136.1095423020181,3.747068880374086,82.74704850288285,136.80220638929032,3.7152409195696032
357.2671770063018,77.852179269225,0.023853210351983446,0.1142830406294846,80.01581925279206,136.31717525926362,3.7378936323907994,80.05704017123554,136.4018890664404,3.7412816223357757,80.19717152119078,136.17419499336927,3.742945228954014,79.95417862068592,136.21674129940288,3.7476711264253044,80.54270143939755,136.31712389129842,3.739621469314218,80.64875138859888,136.4194781739631,3.7385361949844027,80.66986203242652,136.0970967818277,3.745014267635609,82.75418784245798,136.80506977389499,3.7146773329784035
357.26845774318616,77.85395860760788,0.024871707600054284,0.1132071268941787,80.01799684217147,136.31865336529083,3.7378848176767634,80.0782319207069,136.37770022200505,3.741106693119747,80.18270508999676,136.16446583928325,3.7431585085542793,79.92196887705846,136.23025077520828,3.7476829546260255,80.54207404346747,136.31968165940697,3.7396598232349425,80.652006640927,136.40747678378418,3.738418430253929,80.6646745530687,136.1123401797421,3.7470704404656385,82.75095609132765,136.7968419500782,3.71522012989007
357.27584126438273,77.84531830796124,0.024234824155776505,0.1276739801769294,80.01112861965122,136.31399121461456,3.7379211083393717,80.0112434869391,136.43403473779082,3.741951157120687,80.21116557306058,136.12400499355323,3.7426145559566737,79.9330810723418,136.21484234106146,3.7476398862640448,80.54405306873613,136.31161863695286,3.739632877469473,80.64740375091985,136.41959498230025,3.7386936052904187,80.6704617207269,136.097254559894,3.7460725323873825,82.77383913929422,136.7880717062051,3.7140113468026015
357.27147086259794,77.85077397243442,0.02227337795059598,0.1089767694814689,80.01436988142052,136.3161915324766,3.737894436717587,80.08256885623221,136.36934852519636,3.739870823508162,80.19936583482092,136.15538420858584,3.742795125611841,79.92400113018229,136.22785234177604,3.7476978407612473,80.54311992883467,136.3154214578042,3.7396638303392087,80.64590534669271,136.4263054495867,3.7387081222222456,80.66921482779487,136.0996699528855,3.7460623537720608,82.75752699310179,136.79451920962498,3.714614179636636
357.2630700699814,77.85295529632123,0.027686611351542042,0.11607796581430495,80.01449980637753,136.3162800412712,3.737873412209858,80.11554743831859,136.34160379882704,3.7400051666386394,80.17794473317898,136.1782998234829,3.7431595464118343,79.88193521822433,136.23067248371282,3.748456408673327,80.54308168881951,136.3155754574774,3.739631029518588,80.64560750524359,136.42793320284548,3.739998389333645,80.66809882386728,136.10308510248035,3.7460278076732796,82.76202022811242,136.7994287302929,3.7144710136685015
357.26751989020664,77.85724947366612,0.02296311510357786,0.08897996658523212,80.01880275029848,136.31920001821706,3.7379061736531813,80.05896688771647,136.4006619416677,3.7399629938285153,80.18534155939795,136.14707058259776,3.7425847294405323,79.91347622791567,136.23341233264233,3.748249410484597,80.54184012707366,136.32063045293143,3.7395843444236063,80.64954314344996,136.41496660943437,3.7377447077576926,80.66615215262118,136.10794079434285,3.746033919092137,82.74757644712335,136.80033494680472,3.7152470673936233
357.36588368332457,77.77457575246885,0.023523564958853084,0.1167711473790536,79.95070962584022,136.2729841995122,3.737894050137515,79.9551412510219,136.38763580755608,3.741510130563083,80.55232463591516,135.8587472468972,3.7369056966083014,79.9046964669659,136.1510562643734,3.7482989375724824,80.5614583564616,136.24073715324704,3.7399869204542484,80.70729304541987,136.34159961989005,3.7376119872549314,80.6979795168146,136.0304103286981,3.7463350369112156,82.77199329585969,136.71588081234626,3.7160370111251315
357.2882456092402,77.83607486833615,0.02592168329370646,0.11771213896097478,80.00428904657211,136.30934987089162,3.7378697664594913,79.9866905194731,136.45455054828568,3.742649358102251,80.18388923400057,136.13039740806164,3.7422923748431796,79.92667308457148,136.2058275781027,3.7477471414955033,80.5460257824987,136.30358619816892,3.739696379661241,80.64947675373077,136.41199058871933,3.738726651450127,80.67287204867509,136.0900376509077,3.746097775755239,82.77257113684337,136.79623809191622,3.714402356834665
357.25915187962215,77.86097153899196,0.02173087504165613,0.12235545639859773,80.02201208034865,136.32137843695813,3.7378939979045884,80.10462128417524,136.35662524996138,3.740183504872261,80.15832401587592,136.1603978217126,3.7428293024919412,79.91991720043437,136.23385187704025,3.7481137367414643,80.54091651358705,136.32439432209264,3.7396126572888497,80.64686941735827,136.42972062854136,3.7391750927133,80.66470504638873,136.1122446166791,3.746995377517557,82.75443533263974,136.79338460671815,3.713643460595358
357.2736651755602,77.85133232241488,0.02378443591806504,0.10237955935495276,80.01706323000711,136.31801961085262,3.7378909315659423,80.06080724151053,136.39072877110232,3.740071546747201,80.18257507011678,136.15686009285088,3.743358164307911,79.92880393031439,136.2179327629863,3.747704550764944,80.54234350243034,136.31858377550984,3.7396553481163184,80.64562923411955,136.42785905421664,3.7400510441441246,80.6700732847603,136.096487949024,3.745011384168205,82.75465007871229,136.78591413112022,3.714623043241767
357.2673205321111,77.85615582882313,0.02627843072985007,0.10609244787728923,80.0182043176371,136.31879411537597,3.7378891532723526,80.05881094318569,136.39639391680853,3.7408018934219998,80.1881440914717,136.1561238874534,3.7430439968385865,79.89890794439144,136.234643120751,3.7482300592285354,80.54201249800464,136.31993135118736,3.7396409992006654,80.6490191735754,136.4163128419238,3.7377178255266754,80.66630509257512,136.1074276744588,3.746042395527398,82.74803559258912,136.79932641836598,3.7157909957589377
357.26738748556454,77.8543406868546,0.027952401917218213,0.10319167911911059,80.0181507626205,136.31875782831509,3.7378851783503104,80.05176639750083,136.39366971667778,3.740421645035087,80.18793801620312,136.15154273027855,3.7423583556278173,79.90164615736653,136.233876231971,3.7479310562238792,80.5420280303718,136.3198688990754,3.7396562029141682,80.64640272495777,136.4252223546732,3.73865419197248,80.66570763376797,136.10920651710725,3.747057015827096,82.74744587698818,136.80076733936966,3.7152911662493997
357.26986133942654,77.85388309389326,0.02402964561693283,0.11114517903421917,80.0173692715826,136.31822724948765,3.7378959173048587,80.0544232735228,136.4008135527632,3.7409111396206085,80.18782479905077,136.17322545004401,3.7431209590223387,79.94617072094178,136.22361654471118,3.747522187150739,80.54225370903812,136.3189475051884,3.7396174110959004,80.65147440843849,136.4087647750983,3.738450402279365,80.66963420924431,136.0977531377581,3.74501127348073,82.74965270465226,136.79800158974942,3.7153609313772047
357.2714610385737,77.84773405798586,0.026771602159035943,0.12888641526086064,80.01355942550444,136.31564132589742,3.737903181924771,79.9659230641666,136.48236673364912,3.7425603000759415,80.15514411926827,136.15356866709416,3.744036262233493,79.87388684728683,136.23215346257481,3.748587915003748,80.54335268276037,136.31447084478836,3.7396176308168085,80.64628654397927,136.4244981466253,3.7393588742286887,80.67025036905909,136.09597752322415,3.745006359310704,82.75433402114169,136.8034583448988,3.715842206866683
357.2686469643901,77.85379844301498,0.027276780387299384,0.12169157946370779,80.0177854145442,136.31850991644978,3.737881542362108,80.05213055552115,136.39445734452755,3.740858053659885,80.19647118291974,136.1715939956392,3.742923426106315,79.9090284624178,136.2286057731211,3.7481767225642977,80.54213386638904,136.31943864666036,3.7396723740515183,80.64843415031734,136.4186232278814,3.7378532042872816,80.6668477643063,136.10587249613658,3.7460261306176155,82.75231551414589,136.78865217064495,3.7156451850713488
357.2680653132661,77.85327794538843,0.028800668659429363,0.12721715719382554,80.01758687593356,136.3183749221603,3.7378971661191227,80.06070277825675,136.40237594784097,3.7412730578573834,80.18972697877801,136.158154140076,3.7430030507792904,79.89986492771078,136.2363059171019,3.7481120220960924,80.5421877976313,136.3192168944416,3.7396340830673145,80.64806526724652,136.4195611639714,3.7385369456298747,80.66756218279214,136.10372377733793,3.745015221354928,82.7509663984017,136.79096560348853,3.716275634234866
357.26968998876526,77.85801991405933,0.023069963695315006,0.11158381655595793,80.02266951818716,136.32182464197956,3.737894724121744,80.08248828813629,136.3558052051306,3.739398344461231,80.17889507689826,136.13979815068026,3.7428728369597515,79.87615738193253,136.24246344786056,3.748426015550422,80.54072730284523,136.32516527061958,3.7396163059726892,80.64857720098452,136.42138191798492,3.7385652868522734,80.66627909332907,136.10816472997104,3.746042003978193,82.75459027627154,136.7904321931736,3.714815520157443
357.26833464717316,77.8529203357598,0.02193188783664339,0.11511901786088431,80.01744597990741,136.31827922113584,3.7379018270983373,80.0520176844418,136.41384361295636,3.7410385658483793,80.18623046138778,136.15525161746618,3.7431994533777115,79.92939599185108,136.22506231455836,3.747629958262698,80.5422310333205,136.31903825997833,3.7395874279616113,80.6454773617406,136.42887146771284,3.737990356904892,80.66769104283385,136.10360875517406,3.7460026799129826,82.75287888083595,136.78818785340798,3.715240490167314
357.2693092993361,77.85232252922049,0.027587875308697503,0.12203939199809122,80.01680616979252,136.31784507049613,3.7378953843746308,80.05146977465188,136.40213224299464,3.741074884758668,80.18375913946811,136.164760023946,3.7436174234662616,79.88956577609534,136.2372571076839,3.7480949978636144,80.54241646506367,136.31828421796178,3.73961183677608,80.64540238240062,136.42871406697054,3.738659017132836,80.66992099757937,136.09692771793397,3.7450358607197316,82.75408584844189,136.78905906832398,3.714731722895729
357.26765654884923,77.85932173270949,0.02228077382929318,0.11656623577268449,80.01965875764333,136.3197811805123,3.7378949312926864,80.0600748030103,136.39962680268619,3.740738302692116,80.18176667058182,136.15038520301235,3.743104809871778,79.90151996061016,136.23402481249826,3.7485600083892185,80.54159319790274,136.3216380190429,3.7396158730038374,80.64700573090755,136.42392461342854,3.7378426821776745,80.66557816904789,136.10963780097086,3.7460339758615873,82.75273202320247,136.78626387691187,3.7160641319848704
357.2676187648262,77.85140728817059,0.02774762691298261,0.10079673230960967,80.01775196789876,136.31848691292365,3.7379010386518665,80.05600093593463,136.39402217853333,3.7402937592375562,80.19936809146922,136.17613123472643,3.7431659293925827,79.90118698937479,136.22272101434106,3.748341191137027,80.5421420447952,136.31940104185873,3.7395927447609547,80.64814695723972,136.41924204813913,3.737841825510951,80.66599132138968,136.1083457753525,3.7470478296486656,82.75076185005442,136.79227356423812,3.7152372055035765
357.26753957350974,77.85598865704442,0.022022455410665675,0.11851395646288047,80.019995839031,136.3200099882394,3.7378934009113447,80.05960443386854,136.3942171825605,3.740788360136699,80.17800091587188,136.14943514931693,3.743150507972818,79.93229006951012,136.22160479374182,3.747419605317503,80.54149462204258,136.32203698911,3.7395679971402913,80.64744238855452,136.4232799471895,3.738516083342922,80.66634884352659,136.10757830904865,3.746042886744465,82.74765482242128,136.80361414115754,3.7145867178208034
357.27812117223687,77.84698777886912,0.022965167124109908,0.1188022283505847,80.01242914551248,136.3148743374326,3.7378933028958756,80.00086899576539,136.44278793706235,3.7418655631320332,80.14643541713541,136.15656869656965,3.743270623138757,79.91566317742505,136.21984301796826,3.7483741898281333,80.54367871776323,136.31314511247052,3.7396617486199246,80.65272291667809,136.41555543613157,3.7385327716381473,80.67071590414425,136.09463790707213,3.7450530813554144,82.75034781238368,136.78806402486927,3.715130167636172
357.26770169491954,77.85448566623927,0.02767588660446807,0.11086542620973025,80.01807790957767,136.3187084682797,3.7378795979617516,80.06066718465875,136.39547469285827,3.7407126977615315,80.18630262557394,136.1492555989195,3.7431068296514725,79.90174320767355,136.22992364521707,3.748589040610652,80.5420490767274,136.31978422439164,3.7396758365622667,80.64764455748126,136.42102565472172,3.738530021332353,80.6671476975581,136.10491765943723,3.745003747808118,82.74561284946871,136.80658905993246,3.715392710847324
357.26773017676373,77.85699737441453,0.021744961291505476,0.12390791610876518,80.01975627960095,136.31984749719774,3.737886753413658,80.05907001998004,136.3962455523642,3.740710741781377,80.17992726539906,136.15457586994867,3.743158332830012,79.95256405451039,136.21926409749716,3.747885064553474,80.54156674789485,136.32174760519936,3.739650046196993,80.65153702681093,136.40972591554205,3.737716833094983,80.66641189238595,136.10739171371924,3.7460370576968853,82.7461611143275,136.80922201993664,3.7158875040636272
357.2629442418515,77.85539245439793,0.02563317820008673,0.12454524234462233,80.02061058239764,136.32042705333933,3.737904452308515,79.97771716497911,136.48166385916446,3.7420580227462232,80.18823764187103,136.15170435817762,3.7427937296581906,79.89519557326744,136.23783057066495,3.7483237921622314,80.54132004885584,136.32274803989378,3.739566603430388,80.64907164203161,136.4214399420525,3.738505016331221,80.66944965423615,136.09828270451013,3.7449550859700618,82.7543728087081,136.78699165938687,3.7141949452463434
